DATAFLOW,LAST UPDATE,freq,unit,c_birth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AL,2017,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AL,2018,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AL,2019,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AL,2020,,z
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AL,2021,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2003,27.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2004,27.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2005,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2006,23.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2007,26.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2008,32.7,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2009,32.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2010,33.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2011,31.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2012,29.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2013,32.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2014,34.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2015,34.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2016,28.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2017,33.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2018,31.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2019,25.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2020,35.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2021,39.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,AT,2022,32.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2003,31.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2004,31.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2005,38.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2006,29.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2007,34.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2008,30.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2009,33.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2010,33.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2011,33.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2012,34.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2013,35.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2014,37.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2015,33.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2016,31.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2017,37.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2018,39.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2019,36.9,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2020,30.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2021,27.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BE,2022,28.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2005,5.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2006,5.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2007,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2008,16.2,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2009,29.8,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2010,22.1,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2011,10.9,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2012,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2013,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2014,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2015,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2016,13.2,bu
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2017,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2018,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2019,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2020,34.4,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2021,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,BG,2022,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2007,24.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2008,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2009,24.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2010,22.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2011,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2012,24.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2013,19.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2014,16.5,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2015,23.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2016,22.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2017,24.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2018,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2019,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2020,25.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CH,2021,21.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2005,18.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2006,16.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2007,15.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2008,18.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2009,22.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2010,21.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2011,23.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2012,25.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2013,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2014,22.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2015,27.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2016,25.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2017,26.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2018,31.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2019,31.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2020,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2021,30.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CY,2022,28.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2005,30.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2006,24.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2007,35.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2008,30.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2009,35.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2010,24.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2011,14.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2012,24.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2013,17.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2014,29.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2015,28.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2016,25.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2017,13.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2018,10.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2019,12.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2020,6.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2021,12.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,CZ,2022,20.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2005,18.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2006,20.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2007,23.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2008,27.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2009,18.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2010,29.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2011,24.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2012,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2013,16.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2014,21.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2015,20.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2016,17.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2017,16.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2018,13.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2019,13.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2020,24.1,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2021,26.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DE,2022,24.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2003,25.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2004,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2005,23.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2006,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2007,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2008,25.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2009,26.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2010,29.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2011,29.4,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2012,26.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2013,21.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2014,16.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2015,33.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2016,22.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2017,28.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2018,25.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2019,31.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2020,24.1,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2021,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,DK,2022,14.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2009,33.3,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2010,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2011,35.6,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2012,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2013,32.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2014,34.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2015,34.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2016,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2017,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2018,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2019,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2020,32.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA,2021,33.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2005,27.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2006,28.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2007,30.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2008,33.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2009,33.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2010,33.9,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2011,35.6,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2012,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2013,32.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2014,34.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2015,34.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2016,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2017,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2018,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2019,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA18,2020,32.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2005,27.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2006,28.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2007,30.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2008,33.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2009,33.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2010,33.8,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2011,35.6,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2012,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2013,32.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2014,34.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2015,34.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2016,33.5,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2017,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2018,34.0,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2019,31.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2020,32.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA19,2021,33.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2014,34.4,e
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2015,34.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2016,33.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2017,34.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2018,33.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2019,31.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2020,32.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2021,34.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EA20,2022,33.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2004,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2005,23.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2006,19.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2007,15.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2008,18.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2009,16.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2010,19.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2011,16.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2012,19.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2013,26.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2014,31.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2015,18.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2016,17.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2017,17.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2018,17.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2019,22.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2020,21.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2021,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EE,2022,18.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2003,27.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2004,30.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2005,32.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2006,27.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2007,34.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2008,38.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2009,38.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2010,46.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2011,43.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2012,44.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,EL,2013,52.7,
